Segment (5, 1): [3208.0, 3357.0, 2219.0, 2411.0, 1265.0, 1529.0, 415.0, 807.0, 3085.0, 3117.0, 2057.0, 2098.0, 1028.0, 1090.0, 0.0, 118.0]
Segment (5, 2): [2977.0, 3137.0, 2071.0, 2276.0, 1202.0, 1482.0, 440.0, 843.0, 2844.0, 2877.0, 1896.0, 1940.0, 948.0, 1014.0, 0.0, 127.0]
Segment (5, 3): [2643.0, 2823.0, 1860.0, 2088.0, 1115.0, 1421.0, 480.0, 901.0, 2492.0, 2531.0, 1662.0, 1713.0, 831.0, 906.0, 0.0, 142.0]
Segment (5, 4): [2228.0, 2440.0, 1601.0, 1867.0, 1017.0, 1360.0, 539.0, 984.0, 2045.0, 2092.0, 1364.0, 1425.0, 682.0, 773.0, 0.0, 168.0]
Segment (5, 5): [1759.0, 2027.0, 1320.0, 1643.0, 926.0, 1320.0, 626.0, 1095.0, 1520.0, 1582.0, 1013.0, 1095.0, 507.0, 626.0, 0.0, 210.0]
Segment (5, 6): [1296.0, 1655.0, 1067.0, 1473.0, 878.0, 1331.0, 748.0, 1240.0, 936.0, 1035.0, 624.0, 752.0, 312.0, 492.0, 0.0, 283.0]
Segment (5, 7): [992.0, 1472.0, 956.0, 1447.0, 930.0, 1429.0, 913.0, 1418.0, 316.0, 554.0, 211.0, 492.0, 105.0, 443.0, 0.0, 412.0]
Segment (5, 8): [1019.0, 1524.0, 1013.0, 1520.0, 1019.0, 1524.0, 1035.0, 1534.0, 105.0, 517.0, 0.0, 507.0, 105.0, 517.0, 211.0, 549.0]
Segment (5, 9): [1060.0, 1552.0, 1013.0, 1520.0, 1060.0, 1552.0, 1190.0, 1643.0, 312.0, 595.0, 0.0, 507.0, 312.0, 595.0, 624.0, 804.0]
Segment (5, 10): [1133.0, 1602.0, 1013.0, 1520.0, 1133.0, 1602.0, 1433.0, 1827.0, 507.0, 716.0, 0.0, 507.0, 507.0, 716.0, 1013.0, 1133.0]
Segment (5, 11): [1221.0, 1666.0, 1013.0, 1520.0, 1221.0, 1666.0, 1699.0, 2042.0, 682.0, 849.0, 0.0, 507.0, 682.0, 849.0, 1364.0, 1455.0]
